,title,url,published,publishedAt,category
26,BTS Was EXCITED to See Justin Bieber and Lady Gaga at 2022 Grammys! - extratv | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9SFZON21vXzRMcWfSAQA?oc=5,"Mon, 04 Apr 2022 15:43:23 GMT",1649087003,entertainment
27,Kanye West Just Won Two More Grammys And Broke The Record For The Most Wins For A Hip-Hop Artist Despite Being Pulled From The Show Over His “Concerning Online Behavior” - BuzzFeed News | entertainment,https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vd3d3LmJ1enpmZWVkbmV3cy5jb20vYXJ0aWNsZS9lbGxlbmR1cm5leS9rYW55ZS13ZXN0LWJyb2tlLWdyYW1teXMtcmVjb3JkLWRlc3BpdGUtcHVsbGVkLXBlcmZvcm1hbmNl0gEA?oc=5,"Mon, 04 Apr 2022 14:49:42 GMT",1649083782,entertainment
28,"3 Zodiac Signs Who Have A Rough Horoscope On April 4, 2022 - YourTango | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiTmh0dHBzOi8vd3d3LnlvdXJ0YW5nby5jb20vMjAyMjM0ODc3OS96b2RpYWMtc2lnbnMtcm91Z2gtaG9yb3Njb3BlLWFwcmlsLTQtMjAyMtIBAA?oc=5,"Mon, 04 Apr 2022 03:04:19 GMT",1649041459,entertainment
29,WWE Raw preview: Cody Rhodes has a lot of explaining to do - Cageside Seats | entertainment,https://news.google.com/__i/rss/rd/articles/CBMimAFodHRwczovL3d3dy5jYWdlc2lkZXNlYXRzLmNvbS93d2UvMjAyMi80LzQvMjMwMDk2MzYvd3dlLXJhdy1wcmV2aWV3LWFwci00LTIwMjItY29keS1yaG9kZXMtZGVidXQtcHJvbW8tcmVpZ25zLXVuaWZpZWQtYmVsYWlyLWx5bmNoLW54dC1jYWxsLXVwLXZlZXItZWRnZdIBAA?oc=5,"Mon, 04 Apr 2022 13:00:00 GMT",1649077200,entertainment
30,Kourtney Kardashian and Travis Barker's 2022 Grammy Awards Pics - Cosmopolitan | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LmNvc21vcG9saXRhbi5jb20vZW50ZXJ0YWlubWVudC9jZWxlYnMvYTM5NjIwNzcxL2tvdXJ0bmV5LWthcmRhc2hpYW4tdW5kZXJib29iLWN1dG91dHMtZ3JhbW15cy_SAQA?oc=5,"Mon, 04 Apr 2022 00:04:14 GMT",1649030654,entertainment
31,Mel Gibson Interview Shut Down After Awkward Question About Will Smith Slapping Chris Rock - ComicBook.com | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vY29taWNib29rLmNvbS9tb3ZpZXMvbmV3cy9tZWwtZ2lic29uLWludGVydmlldy1zaHV0LWRvd24td2lsbC1zbWl0aC1vc2NhcnMtc2xhcC_SAQA?oc=5,"Mon, 04 Apr 2022 03:41:00 GMT",1649043660,entertainment
32,Video Appears to Show Goonew's Deceased Body Standing Upright Onstage During Club Farewell - XXLMAG.COM | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3Lnh4bG1hZy5jb20vZ29vbmV3LWRlY2Vhc2VkLWJvZHktc3RhbmRpbmctdXByaWdodC1vbnN0YWdlLWNsdWItdmlkZW8v0gEA?oc=5,"Mon, 04 Apr 2022 11:47:56 GMT",1649072876,entertainment
33,"The Bob's Burgers Movie - Official Trailer 2 (2022) H. Jon Benjamin, Kristen Schaal - IGN | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9QVNjQjRCZXdkbHfSAQA?oc=5,"Mon, 04 Apr 2022 15:23:14 GMT",1649085794,entertainment
34,"Bill Fries, Singer Known for 1970s Trucking Ballad ‘Convoy,’ Dies at 93 - The New York Times | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiQWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjIvMDQvMDMvYXJ0cy9tdXNpYy9jdy1tY2NhbGwtZGVhZC5odG1s0gEA?oc=5,"Sun, 03 Apr 2022 13:17:13 GMT",1648991833,entertainment
35,"Marvel Studios' Moon Knight - Official 'Secret' Teaser Trailer (2022) Oscar Isaac, Ethan Hawke - IGN | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9T0dvd0xaTUZraHPSAQA?oc=5,"Mon, 04 Apr 2022 11:04:46 GMT",1649070286,entertainment
36,‘Paradise Square’ Broadway Review: History Eludes Musical’s Big Reach - Deadline | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vZGVhZGxpbmUuY29tLzIwMjIvMDQvcGFyYWRpc2Utc3F1YXJlLWJyb2Fkd2F5LXJldmlldy1nYXJ0aC1kcmFiaW5za3ktMTIzNDk5MzA3Ni_SAQA?oc=5,"Mon, 04 Apr 2022 00:00:00 GMT",1649030400,entertainment
37,'I'm about to lose it': 'Embarrassed' contestant storms off set during 'American Idol' Hollywood Week - Yahoo Entertainment | entertainment,https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy55YWhvby5jb20vZW50ZXJ0YWlubWVudC9pbS1hYm91dC10by1sb3NlLWl0LWVtYmFycmFzc2VkLWNvbnRlc3RhbnQtc3Rvcm1zLW9mZi1zZXQtZHVyaW5nLWFtZXJpY2FuLWlkb2wtaG9sbHl3b29kLXdlZWstMDE1NTM4MTE2Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 01:57:58 GMT",1649037478,entertainment
38,Wee Man body slams Sami Zayn: WrestleMania 38 (WWE Network Exclusive) - WWE | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9aUZIcVlNLVJiNmfSAQA?oc=5,"Mon, 04 Apr 2022 02:01:55 GMT",1649037715,entertainment
39,'Superstore' Actor Nico Santos And 'Survivor' Star Zeke Smith Are Engaged - HuffPost | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3Lmh1ZmZwb3N0LmNvbS9lbnRyeS9uaWNvLXNhbnRvcy16ZWtlLXNtaXRoLWdsYWFkLWF3YXJkcy1lbmdhZ2VtZW50X25fNjI0YWVkOWFlNGIwNjgxNTdmN2EyMDk00gEA?oc=5,"Mon, 04 Apr 2022 17:31:04 GMT",1649093464,entertainment
40,10 Minutes of LEGO Star Wars: The Skywalker Saga Gameplay - GameSpot | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9eEd5VDVkUnBtd3fSAQA?oc=5,"Mon, 04 Apr 2022 15:00:37 GMT",1649084437,entertainment
41,Fans poke fun at Justin Bieber's leather pants during Grammys 2022 performance - Page Six | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vcGFnZXNpeC5jb20vMjAyMi8wNC8wMy9mYW5zLXBva2UtZnVuLWF0LWp1c3Rpbi1iaWViZXJzLWxlYXRoZXItcGFudHMtZHVyaW5nLWdyYW1teXMtMjAyMi_SAQA?oc=5,"Mon, 04 Apr 2022 03:48:00 GMT",1649044080,entertainment
42,WWE Touts Record Attendance And Revenue For WrestleMania 38 - Wrestling Inc. | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LndyZXN0bGluZ2luYy5jb20vbmV3cy8yMDIyLzA0L3d3ZS10b3V0cy1yZWNvcmQtYXR0ZW5kYW5jZS1hbmQtcmV2ZW51ZS1mb3Itd3Jlc3RsZW1hbmlhLTM4L9IBZmh0dHBzOi8vYW1wLndyZXN0bGluZ2luYy5jb20vbmV3cy8yMDIyLzA0L3d3ZS10b3V0cy1yZWNvcmQtYXR0ZW5kYW5jZS1hbmQtcmV2ZW51ZS1mb3Itd3Jlc3RsZW1hbmlhLTM4Lw?oc=5,"Mon, 04 Apr 2022 14:11:09 GMT",1649081469,entertainment
43,"'SNL' Recap Season 47, Episode 16: Jerrod Carmichael - Vulture | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LnZ1bHR1cmUuY29tLzIwMjIvMDQvc25sLXJlY2FwLXNlYXNvbi00Ny1lcGlzb2RlLTE2LWplcnJvZC1jYXJtaWNoYWVsLWd1bm5hLmh0bWzSAQA?oc=5,"Sun, 03 Apr 2022 17:20:20 GMT",1649006420,entertainment
44,New to Netflix for April 2022 - IGN | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9NTVlRzRDTnFRTjDSAQA?oc=5,"Sun, 03 Apr 2022 14:30:01 GMT",1648996201,entertainment
45,"Princess Beatrice tells friends she was 'blindsided over £750,000 gift to Andrew - Daily Mail | entertainment",https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9uZXdzL2FydGljbGUtMTA2ODAxMzMvUHJpbmNlc3MtQmVhdHJpY2UtdGVsbHMtZnJpZW5kcy1ibGluZHNpZGVkLTc1MC0wMDAtZ2lmdC1BbmRyZXcuaHRtbNIBAA?oc=5,"Sat, 02 Apr 2022 22:45:39 GMT",1648939539,entertainment
46,Watch Red Hot Chili Peppers perform on 'Kimmel' and 'Fallon' for April Fool's stunt - NME | entertainment,https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3Lm5tZS5jb20vbmV3cy9tdXNpYy93YXRjaC1yZWQtaG90LWNoaWxpLXBlcHBlcnMtcGVyZm9ybS1vbi1raW1tZWwtYW5kLWZhbGxvbi1mb3ItYXByaWwtZm9vbHMtc3R1bnQtMzE5NjM2MdIBAA?oc=5,"Sun, 03 Apr 2022 10:02:07 GMT",1648980127,entertainment
47,Laverne Cox calls out awkward Oscars moment at Grammys - Insider | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiQmh0dHBzOi8vd3d3Lmluc2lkZXIuY29tL2xhdmVybmUtY294LWdyYW1teXMtcmVkLWNhcnBldC1qb2tlLTIwMjItNNIBAA?oc=5,"Mon, 04 Apr 2022 14:36:55 GMT",1649083015,entertainment
48,Chrissy Teigen and daughter Luna are the ultimate fan girls as they pose with BTS - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay90dnNob3diaXovYXJ0aWNsZS0xMDY4Mzg1My9DaHJpc3N5LVRlaWdlbi1kYXVnaHRlci1MdW5hLXVsdGltYXRlLWZhbi1naXJscy1wb3NlLUJUUy5odG1s0gEA?oc=5,"Mon, 04 Apr 2022 10:15:21 GMT",1649067321,entertainment
49,Thomas Markle launches attacks Meghan and Prince Harry for shunning Philip memorial on YouTube - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMihQFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvbmV3cy9hcnRpY2xlLTEwNjgzODg3L1Rob21hcy1NYXJrbGUtbGF1bmNoZXMtYmxpc3RlcmluZy1hdHRhY2stTWVnaGFuLUhhcnJ5LXNodW5uaW5nLVBoaWxpcC1tZW1vcmlhbC5odG1s0gEA?oc=5,"Mon, 04 Apr 2022 12:16:40 GMT",1649074600,entertainment
50,Full WrestleMania Sunday 2022 highlights (WWE Network Exclusive) - WWE | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9WkNxRzQ1UHRma0XSAQA?oc=5,"Mon, 04 Apr 2022 06:54:06 GMT",1649055246,entertainment
51,Morbius earns $84M global debut at international box office as Sonic The Hedgehog 2 pulls in $25M - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMijgFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvdHZzaG93Yml6L2FydGljbGUtMTA2ODIxODUvTW9yYml1cy1lYXJucy04NE0tZ2xvYmFsLWRlYnV0LWludGVybmF0aW9uYWwtYm94LW9mZmljZS1Tb25pYy1IZWRnZWhvZy0yLXB1bGxzLTI1TS5odG1s0gEA?oc=5,"Sun, 03 Apr 2022 23:17:31 GMT",1649027851,entertainment
52,How Selena Gomez uses her mental health journey to help others - Good Morning America | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9a1NYeXZ5VUd1TTTSAQA?oc=5,"Mon, 04 Apr 2022 13:14:24 GMT",1649078064,entertainment
53,Watch Chris Stapleton Destroy the Grammy Audience With ‘Cold’ - Rolling Stone | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vd3d3LnJvbGxpbmdzdG9uZS5jb20vbXVzaWMvbXVzaWMtY291bnRyeS9jaHJpcy1zdGFwbGV0b24tZ3JhbW15cy1jb2xkLTEzMzAxMjMv0gEA?oc=5,"Mon, 04 Apr 2022 02:06:00 GMT",1649037960,entertainment
54,Attack on Titan Final Season Part 3 ends the anime with 2023 release - Polygon | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LnBvbHlnb24uY29tLzIzMDA4ODAyL2F0dGFjay1vbi10aXRhbi1maW5hbC1zZWFzb24tcGFydC0zLWFubm91bmNlZC1yZWxlYXNlLWRhdGUtdHJhaWxlci1lbmRpbmfSAQA?oc=5,"Sun, 03 Apr 2022 16:41:44 GMT",1649004104,entertainment
55,Daniel Craig pulls out of Broadway's Macbeth with TWO HOURS notice after testing positive for Covid - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvdHZzaG93Yml6L2FydGljbGUtMTA2Nzk3MzcvRGFuaWVsLUNyYWlnLXB1bGxzLUJyb2Fkd2F5cy1NYWNiZXRoLVRXTy1IT1VSUy1ub3RpY2UtdGVzdGluZy1wb3NpdGl2ZS1Db3ZpZC5odG1s0gEA?oc=5,"Sat, 02 Apr 2022 19:06:05 GMT",1648926365,entertainment
56,Blac Chyna claims Kardashians 'hurt me financially and emotionally' and 'hurt my beautiful KIDS' - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiigFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvdHZzaG93Yml6L2FydGljbGUtMTA2ODAyNDcvQmxhYy1DaHluYS1jbGFpbXMtS2FyZGFzaGlhbnMtaHVydC1maW5hbmNpYWxseS1lbW90aW9uYWxseS1odXJ0LWJlYXV0aWZ1bC1LSURTLmh0bWzSAQA?oc=5,"Sun, 03 Apr 2022 02:27:09 GMT",1648952829,entertainment
57,90 Day Fiancé: Mike and Ximena Are BACK TOGETHER - Entertainment Tonight | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9SUtBbzVsRmJVTUnSAQA?oc=5,"Mon, 04 Apr 2022 18:32:00 GMT",1649097120,entertainment
58,Thrilling WrestleMania returns: WWE Playlist - WWE | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9a1pMdU9Uc05UU2PSAQA?oc=5,"Mon, 04 Apr 2022 17:09:24 GMT",1649092164,entertainment
59,"Moon Knight - Official 'World Builders' Behind the Scenes (2022) Oscar Isaac, Kevin Feige - IGN | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9UVdGem8wU3hpaWfSAQA?oc=5,"Mon, 04 Apr 2022 13:31:47 GMT",1649079107,entertainment
60,"Kacey Musgraves, Michaela Rodriguez, Mira Sorvino and Paris Jackson lead stars at GLAAD Media Awards - Daily Mail | entertainment",https://news.google.com/__i/rss/rd/articles/CBMilwFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvdHZzaG93Yml6L2FydGljbGUtMTA2ODA1MjcvS2FjZXktTXVzZ3JhdmVzLU1pY2hhZWxhLVJvZHJpZ3Vlei1NaXJhLVNvcnZpbm8tUGFyaXMtSmFja3Nvbi1sZWFkLXN0YXJzLUdMQUFELU1lZGlhLUF3YXJkcy5odG1s0gEA?oc=5,"Sun, 03 Apr 2022 06:38:57 GMT",1648967937,entertainment
61,Bridgerton season two is accused of 'glossing over England's colonial past' - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMieWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay90dnNob3diaXovYXJ0aWNsZS0xMDY4NDUxMy9CcmlkZ2VydG9uLXNlYXNvbi10d28tYWNjdXNlZC1nbG9zc2luZy1FbmdsYW5kcy1jb2xvbmlhbC1wYXN0Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 15:10:55 GMT",1649085055,entertainment
62,Brooklyn Beckham and his bride-to-be sign the mother and father of all prenups! - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay90dnNob3diaXovYXJ0aWNsZS0xMDY3OTgxNy9Ccm9va2x5bi1CZWNraGFtLWJyaWRlLXNpZ24tbW90aGVyLWZhdGhlci1wcmVudXBzLmh0bWzSAQA?oc=5,"Sat, 02 Apr 2022 21:13:00 GMT",1648933980,entertainment
63,Punk icon Jordan Mooney has died aged 66 after losing her fight against cancer - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMipgFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvdHZzaG93Yml6L2FydGljbGUtMTA2ODQ4NjUvUHVuay1pY29uLUpvcmRhbi1Nb29uZXktZGllZC1hZ2VkLTY2LWxvc2luZy1maWdodC1hZ2FpbnN0LWNhbmNlci5odG1sP25zX21jaGFubmVsPXJzcyZuc19jYW1wYWlnbj0xNDkwJml0bz0xNDkw0gEA?oc=5,"Mon, 04 Apr 2022 15:54:40 GMT",1649087680,entertainment
64,Questlove Wins Grammy 1 Week After Oscar Win Was Overshadowed By Slap - HuffPost | entertainment,https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vd3d3Lmh1ZmZwb3N0LmNvbS9lbnRyeS9xdWVzdGxvdmUtd2lucy1ncmFtbXktd2Vlay1hZnRlci1vc2NhcnMtd2luLW92ZXJzaGFkb3dlZC1zbGFwX25fNjI0YTFhMTFlNGIwNTg3ZGVlNmFlZTU30gEA?oc=5,"Sun, 03 Apr 2022 23:05:57 GMT",1649027157,entertainment
65,Kim Kardashian lends Pete Davidson her pink golf cart - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay90dnNob3diaXovYXJ0aWNsZS0xMDY4MzA5NS9LaW0tS2FyZGFzaGlhbi1sZW5kcy1QZXRlLURhdmlkc29uLXBpbmstZ29sZi1jYXJ0Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 05:37:36 GMT",1649050656,entertainment
66,"Jason Lee Shuts Down Claims That Kanye West Is ""Going Away To Get Help"" - HotNewHipHop | entertainment",https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmhvdG5ld2hpcGhvcC5jb20vamFzb24tbGVlLXNodXRzLWRvd24tY2xhaW1zLXRoYXQta2FueWUtd2VzdC1pcy1nb2luZy1hd2F5LXRvLWdldC1oZWxwLW5ld3MuMTQ5OTcxLmh0bWzSAQA?oc=5,"Sun, 03 Apr 2022 18:44:00 GMT",1649011440,entertainment
67,GRAMMYs 2022: Lil Nas X and Jack Harlow Give UNFORGETTABLE Performance - Entertainment Tonight | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9X0dNdTJOdi05Y2_SAQA?oc=5,"Mon, 04 Apr 2022 17:30:07 GMT",1649093407,entertainment
68,"Queen's Brian May ""frustrated"" by Taylor Hawkins' death - NME | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3Lm5tZS5jb20vbmV3cy9tdXNpYy9xdWVlbnMtYnJpYW4tbWF5LWZydXN0cmF0ZWQtYnktdGF5bG9yLWhhd2tpbnMtZGVhdGgtMzE5NjM0MdIBAA?oc=5,"Sun, 03 Apr 2022 09:02:41 GMT",1648976561,entertainment
69,Lily Collins 'grilled' Olivia Colman about starring in The Crown - Daily Mail | entertainment,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay90dnNob3diaXovYXJ0aWNsZS0xMDY4MDI5MS9MaWx5LUNvbGxpbnMtZ3JpbGxlZC1PbGl2aWEtQ29sbWFuLXN0YXJyaW5nLUNyb3duLmh0bWzSAQA?oc=5,"Sun, 03 Apr 2022 01:10:44 GMT",1648948244,entertainment
0,Elon Musk purchases stake in Twitter after slamming its approach to 'free speech' - Fox Business | business,https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9idXNpbmVzcy1sZWFkZXJzL2Vsb24tbXVzay1wdXJjaGFzZXMtc3Rha2UtaW4tdHdpdHRlci1hZnRlci1zbGFtbWluZy1pdHMtYXBwcm9hY2gtdG8tZnJlZS1zcGVlY2jSAQA?oc=5,"Mon, 04 Apr 2022 11:46:18 GMT",1649072778,business
1,JetBlue Cancels Or Delays Dozens Of Flights At Logan Airport - CBS Boston | business,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vYm9zdG9uLmNic2xvY2FsLmNvbS8yMDIyLzA0LzA0L2pldC1ibHVlLWZsaWdodHMtY2FuY2VsZWQtbG9nYW4tYWlycG9ydC1ib3N0b24v0gEA?oc=5,"Mon, 04 Apr 2022 16:00:00 GMT",1649088000,business
2,Starbucks halts stock buybacks as Schultz returns - ABC News | business,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vYWJjbmV3cy5nby5jb20vQnVzaW5lc3Mvd2lyZVN0b3J5L3N0YXJidWNrcy1oYWx0cy1zdG9jay1idXliYWNrcy1zY2h1bHR6LXBpdm90cy13b3JrZXJzLTgzODYxODAz0gFsaHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvQnVzaW5lc3Mvd2lyZVN0b3J5L3N0YXJidWNrcy1oYWx0cy1zdG9jay1idXliYWNrcy1zY2h1bHR6LXBpdm90cy13b3JrZXJzLTgzODYxODAz?oc=5,"Mon, 04 Apr 2022 17:28:20 GMT",1649093300,business
3,JPMorgan's Dimon warns of possible $1 billion Russia loss - Reuters | business,https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2ZpbmFuY2UvanBtb3JnYW5zLWRpbW9uLXdhcm5zLXBvdGVudGlhbC0xLWJsbi1sb3NzLXJ1c3NpYS1leHBvc3VyZS0yMDIyLTA0LTA0L9IBAA?oc=5,"Mon, 04 Apr 2022 20:51:00 GMT",1649105460,business
4,Apple Return to Office Policy Faces Discontent From Employees (AAPL) - Bloomberg | business,https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA0LTA0L2FwcGxlLWFhcGwtZmFjZXMtZGlzY29udGVudC1mcm9tLWVtcGxveWVlcy1vdmVyLXJldHVybi10by1vZmZpY2UtcG9saWN50gEA?oc=5,"Mon, 04 Apr 2022 10:00:03 GMT",1649066403,business
5,Factory Orders Fall For First Time in 10 Months - Breitbart | business,https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vd3d3LmJyZWl0YmFydC5jb20vZWNvbm9teS8yMDIyLzA0LzA0L2ZhY3Rvcnktb3JkZXJzLWZhbGwtZm9yLWZpcnN0LXRpbWUtaW4tMTAtbW9udGhzL9IBYWh0dHBzOi8vd3d3LmJyZWl0YmFydC5jb20vZWNvbm9teS8yMDIyLzA0LzA0L2ZhY3Rvcnktb3JkZXJzLWZhbGwtZm9yLWZpcnN0LXRpbWUtaW4tMTAtbW9udGhzL2FtcC8?oc=5,"Mon, 04 Apr 2022 16:33:13 GMT",1649089993,business
6,Coca-Cola Byte: Coke's New Drink Is 'Pixel' Flavored. What to Know - CNET | business,https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LmNuZXQuY29tL2N1bHR1cmUvY29jYS1jb2xhLWJ5dGUtY29rZXMtbmV3LWRyaW5rLWlzLXBpeGVsLWZsYXZvcmVkLXdoYXQtdG8ta25vdy_SAQA?oc=5,"Mon, 04 Apr 2022 12:00:00 GMT",1649073600,business
7,How Walmart thwarted $4 million in elder gift card scams - CNBC | business,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDQvMDQvd2FsbWFydC1zYXZlZC1taWxsaW9ucy1mcm9tLWVsZGVyLWdpZnQtY2FyZC1zY2Ftcy5odG1s0gEA?oc=5,"Mon, 04 Apr 2022 17:52:44 GMT",1649094764,business
8,"Hertz to buy up to 65,000 electric cars from Polestar - CNN | business",https://news.google.com/__i/rss/rd/articles/CBMiRmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8wNC8wNC90ZWNoL3BvbGVzdGFyLWhlcnR6LXB1cmNoYXNlL2luZGV4Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 19:38:00 GMT",1649101080,business
9,New Amazon Worker Chat App Would Ban Words Like “Union” - The Intercept | business,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vdGhlaW50ZXJjZXB0LmNvbS8yMDIyLzA0LzA0L2FtYXpvbi11bmlvbi1saXZpbmctd2FnZS1yZXN0cm9vbXMtY2hhdC1hcHAv0gEA?oc=5,"Mon, 04 Apr 2022 19:27:00 GMT",1649100420,business
10,"Joe Manchin opposes SEC climate disclosure rule, says it targets fossil fuel companies - CNBC | business",https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDQvMDQvam9lLW1hbmNoaW4tb3Bwb3Nlcy1zZWMtY2xpbWF0ZS1kaXNjbG9zdXJlLXJ1bGUuaHRtbNIBAA?oc=5,"Mon, 04 Apr 2022 11:00:01 GMT",1649070001,business
11,AMD to buy cloud startup Pensando for $1.9 billion in data center push - Reuters.com | business,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvYW1kLWJ1eS1jbG91ZC1zdGFydHVwLXBlbnNhbmRvLTE5LWJsbi1kYXRhLWNlbnRlci1wdXNoLTIwMjItMDQtMDQv0gEA?oc=5,"Mon, 04 Apr 2022 21:20:00 GMT",1649107200,business
12,Britain announces plans to mint its own NFT as it looks to 'lead the way' in crypto - CNBC | business,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDQvMDQvdWstdG8tbWludC1pdHMtb3duLW5mdC1hbmQtcHVzaC1mb3J3YXJkLXdpdGgtY3J5cHRvLXJlZ3VsYXRpb24uaHRtbNIBAA?oc=5,"Mon, 04 Apr 2022 14:32:57 GMT",1649082777,business
